stop_id,name,degree,in_degree,out_degree,pagerank,betweenness
323,Finch Ave East at Kenneth Ave,2,1,1,9.920514661560331e-05,0.0005295618885580605
324,Royal York Rd at The Queensway,2,1,1,9.0816561197262e-05,0.00026424925563589964
325,Rathburn Rd at Islington Ave West Side,2,1,1,8.110584424083901e-05,0.0005148518360981142
326,Bayview Ave at Opposite Garnier Park,2,1,1,0.00010832681082112403,0.00843098681412165
327,Dundas St West at Nottingham Dr,2,1,1,8.57495920044323e-05,0.002714553718647722
328,6807 Steeles Ave West,2,1,1,9.730978169427201e-05,0.0009231887140224019
329,Opposite 400 Rockcliffe Blvd - Rockcliffe Middle School,2,1,1,7.583445934394437e-05,0.0007032183460902984
330,Old Weston Rd at Turnberry Ave,2,1,1,0.00014210493310732976,0.0022808808744486935
331,Laurentide Dr at Barnwood Crt East Side,2,1,1,5.619541218470153e-05,0.005151406582925086
332,Bay St at Wellesley St West,2,1,1,0.00010603086886193074,0.0027190966200961947
333,Kennedy Rd at Cowdray Crt,2,1,1,8.823765236108517e-05,0.002009783071033603
334,Finch Ave West at Yonge St West Side,3,2,1,0.00010932100982338129,0.0018500992485467177
335,Denton Ave at St Dunstan Dr,2,1,1,0.00011062853171393727,0.0014680944055944058
336,Sheppard Ave West at Maxwell St,2,1,1,0.00013128067848942497,0.00010048915355168014
337,McCowan Rd at Alton Towers Cir (North),2,1,1,0.000152250496794877,0.010589642705231817
338,Donlands Ave at Torrens Ave,2,1,1,8.085561327521857e-05,0.004183807295780925
339,Sheppard Ave East at Doris Ave,4,1,3,0.00019983636508243984,0.014503613583885279
340,800 Royal York Rd,2,1,1,0.00010899137366631974,0.0012005529561888559
341,Lawrence Ave East at Warden Ave,4,2,2,0.00011615446142672348,0.008844252178418492
342,Humberline Dr at Viewcrest Cir,3,1,2,0.00016297171367957134,0.006405386005954913
343,Avenue Rd at Balmoral Ave North Side,2,1,1,0.00013153883387021162,0.0006539770310506168
344,St Clair Ave East at Westview Blvd,2,1,1,0.0001036915086735172,0.009878995799950259
345,2002-2012 Sheppard Ave West,3,2,1,0.00013457790143767953,0.01291072083813205
346,Finch Ave West at Highway 27,3,1,2,0.00011571191263697709,0.0025696768976918045
347,Kipling Ave at Tyre Ave,2,1,1,0.00017322664152232052,0.006231441099163219
348,Markham Rd at Lawrence Ave East,4,2,2,0.00011031385213001074,0.02583922317934441
350,Leslie St at Southwell Dr North Side,2,1,1,8.474530618967296e-05,0.0003918545299872395
352,Opposite 111 Disco Rd,4,2,2,0.0001604538502527456,0.005963242591804906
353,Midland Ave at Wilkie Ave,2,1,1,8.997618003861815e-05,0.0016776548986246987
