stop_id,graph_degree,Degree,Closeness,Betweenness,in_largest_component,stop_name,stop_lat,stop_lon,is_hub,route_count,routes_serving,max_pax_per_vehicle_hour_2024_serving_route
852,5,0.0005975143403441683,0.03861388378042381,0.013536386642096476,True,Warden Station,43.77887,-79.308173,True,3,"324,68,968",
5130,2,0.0002390057361376673,0.0371763013718189,0.0001493964383889088,True,Warden Station,43.775486,-79.306523,True,1,68,
6206,2,0.0002390057361376673,0.035841918340324234,4.481893151667264e-05,True,Warden Station,43.773195,-79.305546,True,1,68,
253,2,0.0002390057361376673,0.0353553530698402,1.493964383889088e-05,True,Warden Station,43.766822,-79.302799,True,1,68,
4884,2,0.0002390057361376673,0.03665309679266445,8.963786303334528e-05,True,Warden Station,43.765659,-79.302328,True,1,68,
8102,4,0.0004780114722753346,0.038049739927539024,0.010041835149606654,True,Warden Station,43.761392,-79.300962,True,2,"68,968",
1593,2,0.0002390057361376673,0.03665325799374985,0.00020915501374447232,True,Warden Station,43.758595,-79.300254,True,1,68,
74,2,0.0002390057361376673,0.035355653047381946,8.963786303334528e-05,True,Warden Station,43.756169,-79.299232,True,1,68,
9904,2,0.0002390057361376673,0.034579764806828256,0.0,True,Warden Station,43.75447,-79.298554,True,1,68,
6044,2,0.0002390057361376673,0.03505686952929121,2.987928767778176e-05,True,Warden Station,43.752109,-79.297613,True,1,68,
8759,2,0.0002390057361376673,0.03633223998329819,0.0001493964383889088,True,Warden Station,43.748435,-79.296105,True,1,68,
9683,4,0.0004780114722753346,0.037703909881644744,0.009790483726240171,True,Warden Station,43.74556,-79.29498,True,2,"68,968",
6548,2,0.0002390057361376673,0.0363323983744605,0.0002520984055584271,True,Warden Station,43.743648,-79.294219,True,1,68,
8923,2,0.0002390057361376673,0.03505716446313996,0.0001325812548473,True,Warden Station,43.741919,-79.293484,True,1,68,
964,2,0.0002390057361376673,0.0338684141419707,3.286721644555994e-05,True,Warden Station,43.739791,-79.292609,True,1,68,
8190,2,0.0002390057361376673,0.03381770222499948,1.980311230938696e-05,True,Warden Station,43.738069,-79.291901,True,1,68,
9850,2,0.0002390057361376673,0.03500283304351552,0.00010645304657495405,True,Warden Station,43.73628,-79.29117,True,1,68,
6359,2,0.0002390057361376673,0.036274045650653196,0.0002259701972860811,True,Warden Station,43.733255,-79.289926,True,1,68,
8509,3,0.0003585086042065009,0.037641072302395905,0.009513004094601344,True,Warden Station,43.730871,-79.288956,True,2,"68,968",
9182,3,0.0003585086042065009,0.03783811734729687,0.009383527181330956,True,Eglinton Station,43.728013,-79.287869,True,2,"68,968",
10655,2,0.0002390057361376673,0.03645636556094571,2.5397394526114497e-05,True,Warden Station,43.725218,-79.286773,True,1,68,
8809,2,0.0002390057361376673,0.036811106609226464,3.1871240189633875e-05,True,Warden Station,43.723511,-79.286034,True,1,68,
9220,4,0.0004780114722753346,0.03822039942916768,0.009451153969108336,True,Warden Station,43.721839,-79.285342,True,2,"68,968",
2493,2,0.0002390057361376673,0.036811106609226464,2.0666507310465716e-05,True,Warden Station,43.719732,-79.284407,True,1,68,
7853,2,0.0002390057361376673,0.037365817351803374,3.525755945978248e-05,True,Warden Station,43.718451,-79.283907,True,1,68,
5598,4,0.0004780114722753346,0.03881874198885315,0.009498864634170552,True,Warden Station,43.716262,-79.282981,True,2,"68,968",
7677,2,0.0002390057361376673,0.03842693902770598,0.0,True,Warden Station,43.714325,-79.282151,True,1,68,
42508,10,0.0011950286806883365,0.03971954578799588,0.012801737255174112,True,Warden Station,43.710795,-79.28043,True,2,"68,968",
4876,2,0.0002390057361376673,0.02959340147408501,6.307849620865038e-05,True,Scarlett Rd at Bernice Cres,43.666777,-79.499347,False,1,189,
6514,2,0.0002390057361376673,0.030482043452747805,0.00018259564691977743,True,Scarlett Rd at Eileen Ave,43.667889,-79.500203,False,1,189,
7307,3,0.0003585086042065009,0.03143198829443841,0.0005941779524446725,True,Foxwell St at Scarlett Rd East Side,43.669451,-79.501108,False,2,"189,79",
132,2,0.0002390057361376673,0.03242171606540676,0.0007136951031557995,True,Foxwell St at Bruton Rd East Side,43.670048,-79.498441,False,2,"189,79",
1547,2,0.0002390057361376673,0.03348723253852933,0.0008332122538669266,True,Foxwell St at Duern St,43.670893,-79.495862,False,2,"189,79",
744,3,0.0003585086042065009,0.03463365333381348,0.001832800476153343,True,Foxwell St at Jane St,43.671507,-79.493975,False,2,"189,79",
4203,2,0.0002390057361376673,0.03462573917515496,0.0003635918178010231,True,St Clair Ave West at Jane St East Side,43.667174,-79.491124,False,1,189,
3991,2,0.0002390057361376673,0.033467867672474345,0.00024407466708989607,True,St Clair Ave West at Mariposa Ave East Side,43.667591,-79.489328,False,1,189,
7105,2,0.0002390057361376673,0.0323905919841152,0.00012518655401409074,True,St Clair Ave West at Mould Ave,43.668068,-79.487241,False,1,189,
4792,2,0.0002390057361376673,0.03175826071971707,5.180689447829149e-05,True,St Clair Ave West at Runnymede Rd,43.668843,-79.483773,False,1,189,
859,2,0.0002390057361376673,0.031917348183847116,6.605701629384896e-05,True,St Clair Ave West at Britannia Ave,43.669394,-79.481314,False,1,189,
4873,2,0.0002390057361376673,0.032504415169946885,0.00013439631016200622,True,St Clair Ave West at Cobalt Ave,43.670097,-79.478134,False,1,189,
4083,2,0.0002390057361376673,0.03335214717595995,0.00023399393575461206,True,St Clair Ave West at Mondovi Gate,43.670715,-79.475324,False,1,189,
4791,2,0.0002390057361376673,0.034446557368651334,0.0003535110864657391,True,St Clair Ave West at Old Stock Yards Rd,43.671612,-79.471239,False,1,189,
31493,2,0.0002390057361376673,0.035663235594315786,0.00047302823717686616,True,Old Stock Yards Rd at West Toronto St,43.669401,-79.470176,False,1,189,
18727,2,0.0002390057361376673,0.03697606165459369,0.0005925453878879933,True,Keele Station,43.66986,-79.467001,True,1,189,
8230,3,0.0003585086042065009,0.038393127300877926,0.0007387781369933722,True,Keele Station,43.667947,-79.46573,True,4,"189,341,41,89",
5109,2,0.0002390057361376673,0.03839012076360219,0.00011414398649966956,True,Keele Station,43.663862,-79.464024,True,4,"189,341,41,89",
9271,2,0.0002390057361376673,0.03697392907959908,2.5767693390497264e-05,True,Keele Station,43.661716,-79.463068,True,4,"189,341,41,89",
1858,2,0.0002390057361376673,0.03729792358893183,3.1140857601954766e-05,True,Keele Station,43.660394,-79.462489,True,4,"189,341,41,89",
5196,4,0.0004780114722753346,0.038745110559922975,0.00024440746563371163,True,Keele Station,43.658499,-79.461694,True,4,"189,341,41,89",
18740,7,0.0008365200764818355,0.03971822072415573,0.0006921670357522284,True,Bloor Station,43.654873,-79.460164,True,1,189,
3789,4,0.0004780114722753346,0.03865561457872267,0.0005090310808342727,True,High Park Station at Bus Bay 2,43.654074,-79.465887,False,1,189,
4473,3,0.0003585086042065009,0.03234169568635155,0.029609240742824294,True,3450 Danforth Ave,43.694178,-79.275031,False,2,"20,300",
5816,3,0.0003585086042065009,0.033386886212358274,0.030089202795034464,True,Danforth Ave at Leyton Ave West Side,43.693513,-79.278367,False,3,"113,20,300",
42915,2,0.0002390057361376673,0.034503316330131165,0.030118086106456318,True,Danforth Ave at Byng Ave,43.693174,-79.279907,False,3,"113,20,300",
6060,2,0.0002390057361376673,0.03570188805541983,0.030225651542096332,True,Danforth Ave at Pharmacy Ave,43.692436,-79.283201,False,3,"113,20,300",
7597,3,0.0003585086042065009,0.036994609020578544,0.0303691223402399,True,Danforth Ave at Victoria Park Ave,43.691385,-79.28801,False,4,"113,20,300,67",
5239,2,0.0002390057361376673,0.03642688662136507,0.0005709050819305391,True,Danforth Ave at Sibley Ave,43.690361,-79.292442,False,3,"113,20,300",
18865,3,0.0003585086042065009,0.03713952235014961,0.0008941487573139229,True,Danforth Ave at Dawes Rd,43.689305,-79.297164,False,4,"113,20,23,300",
219,4,0.0004780114722753346,0.03849278568710249,0.003095785961192073,True,2666 Danforth Ave,43.6888,-79.299321,False,4,"113,20,23,300",
4474,2,0.0002390057361376673,0.03707409689016999,0.002357291328248661,True,Danforth Ave at Main St,43.688277,-79.301688,False,1,300,
8164,2,0.0002390057361376673,0.03575626519904784,0.002237774177537534,True,Danforth Ave at Westlake Ave,43.687592,-79.304867,False,1,300,
7620,2,0.0002390057361376673,0.03452890462674165,0.0021182570268264067,True,Danforth Ave at Gledhill Ave,43.686769,-79.308455,False,1,300,
4717,2,0.0002390057361376673,0.03338300788839079,0.0019987398761152795,True,Danforth Ave at Woodbine Ave,43.685785,-79.312657,False,1,300,
2727,2,0.0002390057361376673,0.03231072497743172,0.0018792227254041524,True,Danforth Ave at Woodmount Ave,43.685252,-79.315142,False,1,300,
6282,2,0.0002390057361376673,0.03130518308734114,0.0017597055746930255,True,Danforth Ave at Glebemount Ave,43.684726,-79.317555,False,1,300,
661,2,0.0002390057361376673,0.030360339143797075,0.001640188423981898,True,Danforth Ave at Woodington Ave,43.684044,-79.320702,False,1,300,
1120,2,0.0002390057361376673,0.029471066690933006,0.0015206712732707712,True,Danforth Ave at Coxwell Ave,43.683471,-79.323473,False,1,300,
5466,2,0.0002390057361376673,0.028633095021795528,0.001401154122559644,True,Danforth Ave at Monarch Park Ave,43.682686,-79.327079,False,1,300,
6704,2,0.0002390057361376673,0.02784220323430875,0.001281636971848517,True,Danforth Ave at Linnsmore Cres,43.682126,-79.329668,False,1,300,
832,2,0.0002390057361376673,0.02709708785977745,0.00116211982113739,True,Danforth Ave at Greenwood Ave,43.681564,-79.332253,False,1,300,
9848,2,0.0002390057361376673,0.02640335612172255,0.001042602670426263,True,Danforth Ave at Caithness Ave,43.681063,-79.334596,False,1,300,
8683,2,0.0002390057361376673,0.02586370108317027,0.0009468078632653749,True,Danforth Ave at Donlands Ave,43.680534,-79.337072,False,1,300,
6567,2,0.0002390057361376673,0.025502644002830165,0.0008749164862467119,True,Danforth Ave at Jones Ave,43.679958,-79.339988,False,1,300,
6413,2,0.0002390057361376673,0.025184438946962626,0.0008115723963698147,True,Danforth Ave at Woodycrest Ave,43.679623,-79.341698,False,1,300,
5888,2,0.0002390057361376673,0.024910656588649684,0.0007641639265877344,True,Danforth Ave at Pape Ave,43.679046,-79.344736,False,1,300,
4982,2,0.0002390057361376673,0.02467128633057987,0.0007322926863981006,True,Danforth Ave at Carlaw Ave,43.678557,-79.347165,False,1,300,
8072,2,0.0002390057361376673,0.024457269026874923,0.0007143651137914315,True,Danforth Ave at Chester Ave,43.677651,-79.351832,False,1,300,
6956,2,0.0002390057361376673,0.024278577714516313,0.000708389256255875,True,Danforth Ave at Playter Blvd,43.67703,-79.354978,False,1,300,
8870,2,0.0002390057361376673,0.024172947342201753,0.0007143651137914315,True,Danforth Ave at Broadview Ave,43.676352,-79.35854,False,1,300,
9468,2,0.0002390057361376673,0.02411279945238327,0.0007322926863981005,True,Bloor Station,43.674024,-79.368037,True,1,300,
4903,2,0.0002390057361376673,0.024070387066419643,0.0007561961165403259,True,Bloor Station,43.672194,-79.370653,True,1,300,
8965,2,0.0002390057361376673,0.024144024961842724,0.0007800995466825514,True,Bloor Station,43.672463,-79.376704,True,1,300,
1125,2,0.0002390057361376673,0.024236919813552936,0.0008040029768247767,True,Bloor Station,43.671706,-79.380383,True,1,300,
5638,2,0.0002390057361376673,0.02436303679092389,0.0008338822645025585,True,Bloor Station,43.671146,-79.382992,True,1,300,
10306,2,0.0002390057361376673,0.024522252178360456,0.0008697374097158966,True,Bloor Station,43.67034,-79.38664,True,1,300,
20565,2,0.0002390057361376673,0.02470155973173065,0.0009115684124647909,True,Bloor Station,43.669648,-79.390032,True,1,300,
10285,2,0.0002390057361376673,0.024907455278926696,0.0009593752727492418,True,Bloor Station,43.66884,-79.393879,True,1,300,
4294,2,0.0002390057361376673,0.025134689093957243,0.0010071821330336925,True,Bloor Station,43.668013,-79.397785,True,1,300,
9048,2,0.0002390057361376673,0.025388826209814513,0.0010643796265883034,True,Bloor Station,43.666758,-79.403654,True,1,300,
5433,2,0.0002390057361376673,0.025675178411031816,0.0011395046927495833,True,Bloor Station,43.665998,-79.40732,True,1,300,
10403,2,0.0002390057361376673,0.02614353013466614,0.001235118413318485,True,Bathurst Station,43.665214,-79.411078,True,1,300,
4887,2,0.0002390057361376673,0.026827385246379808,0.0013482000251451667,True,Bloor Station,43.66468,-79.413525,True,1,300,
6468,2,0.0002390057361376673,0.027562007766305543,0.0014672574945074049,True,Bloor Station,43.66416,-79.415911,True,1,300,
1985,2,0.0002390057361376673,0.02833847759123555,0.0015867746452185318,True,Bloor Station,43.663559,-79.418706,True,1,300,
1587,2,0.0002390057361376673,0.0291599646482515,0.0017062917959296585,True,Bloor Station,43.662583,-79.423134,True,1,300,
6949,2,0.0002390057361376673,0.03003050074527824,0.0018258089466407855,True,Bloor Station,43.662066,-79.425497,True,1,300,
8836,2,0.0002390057361376673,0.030954613965282513,0.0019453260973519126,True,Bloor Station,43.661237,-79.429285,True,1,300,
2079,2,0.0002390057361376673,0.03193740744869255,0.0020648432480630395,True,Bloor Station,43.66057,-79.432314,True,1,300,
7269,2,0.0002390057361376673,0.03298465367574673,0.0021843603987741667,True,Bloor Station,43.659959,-79.43512,True,1,300,
4168,3,0.0003585086042065009,0.03410290792714952,0.002502823806606525,True,Bloor Station,43.65917,-79.439035,True,2,"300,402",
10643,2,0.0002390057361376673,0.035291723106068984,0.002622340957317652,True,Bloor Station,43.658441,-79.442571,True,2,"300,402",
1780,3,0.0003585086042065009,0.036567057036864706,0.0027418581080287793,True,Bloor Station,43.657389,-79.447578,True,2,"300,402",
2356,2,0.0002390057361376673,0.03654781383377204,0.0003892145860593332,True,Bloor Station,43.65548,-79.456725,True,1,300,
8298,2,0.0002390057361376673,0.0353424588492709,0.0002816491504193189,True,Bloor Station,43.654837,-79.45974,True,1,300,
2295,2,0.0002390057361376673,0.034545364069193535,0.00019519841140493705,True,Bloor Station,43.653658,-79.465101,True,1,300,
5073,2,0.0002390057361376673,0.03387199307577423,0.0001266752449972242,True,Bloor Station,43.652613,-79.469857,True,1,300,
5070,2,0.0002390057361376673,0.03342303804423049,9.110466442843637e-05,True,Bloor Station,43.651237,-79.476129,True,1,300,
2053,2,0.0002390057361376673,0.03347001821818824,0.00011701298183908437,True,Bloor Station,43.650327,-79.480213,True,1,300,
5069,2,0.0002390057361376673,0.03456312923309019,0.0002083711674963019,True,Bloor Station,43.649446,-79.484271,True,1,300,
4461,4,0.0004780114722753346,0.03215415153489282,0.0011496884752358444,True,Bloor Station,43.644636,-79.524308,True,3,"300,337,37",
7132,3,0.0003585086042065009,0.03321205789701225,0.0015773275965100995,True,Aukland Rd at Dundas St West North Side,43.638772,-79.538547,False,2,"300,49",
42354,2,0.0002390057361376673,0.0321472058829408,0.0014667742321023069,True,Bloor Station,43.640547,-79.541534,True,2,"300,49",
7046,2,0.0002390057361376673,0.031148981276037258,0.0013592087964622924,True,Bloor Station,43.639772,-79.54493,True,2,"300,49",
9790,2,0.0002390057361376673,0.030211320811174124,0.001251643360822278,True,Bloor Station,43.63918,-79.547528,True,2,"300,49",
6257,2,0.0002390057361376673,0.029328875260696063,0.0011440779251822638,True,Bloor Station,43.638305,-79.551291,True,2,"300,49",
8260,2,0.0002390057361376673,0.02849788176994184,0.0010365124895422495,True,Bloor Station,43.637103,-79.556527,True,2,"300,49",
9808,3,0.0003585086042065009,0.027714984906565814,0.0010263535317318036,True,Bloor Station,43.635815,-79.562124,True,2,"300,49",
7876,3,0.0003585086042065009,0.027207044082570363,0.00028649968413324453,True,Bloor Station,43.636021,-79.562345,True,2,"112,300",
5720,2,0.0002390057361376673,0.027212374285584658,0.00015602679460693085,True,339 The West Mall,43.637935,-79.564062,False,2,"112,300",
10535,2,0.0002390057361376673,0.0279686236444599,0.00023769684759286763,True,The West Mall at Eva Rd,43.639177,-79.564597,False,2,"112,300",
4942,2,0.0002390057361376673,0.02876959747698812,0.000345262283232882,True,361 The West Mall,43.640811,-79.565235,False,2,"112,300",
9779,2,0.0002390057361376673,0.029618221976988126,0.00045282771887289637,True,The West Mall at Civic Centre Crt,43.642068,-79.56573,False,2,"112,300",
8525,2,0.0002390057361376673,0.03051887935435616,0.0005603931545129107,True,399 The West Mall - Etobicoke Civic Centre,43.643275,-79.566528,False,2,"112,300",
10039,3,0.0003585086042065009,0.031476506161305554,0.0011659467181159542,True,The West Mall at Burnhamthorpe Rd,43.644355,-79.566955,False,2,"112,300",
6385,3,0.0003585086042065009,0.0324947832182291,0.0014524464022491988,True,Airport Rd at Highway 427 Overpass West Side,43.686436,-79.602317,False,4,"300,334,352,52",
4105,4,0.0004780114722753346,0.03357803430444471,0.00526834613290624,True,Jetliner Rd at Airport Rd South Side,43.685321,-79.607296,False,6,"300,334,352,52,900,952",
10507,2,0.0002390057361376673,0.032502260158684286,0.0012426336063840547,True,Pearson Airport Terminal 1 (Ground Level Column R4),43.681739,-79.611041,False,6,"300,334,352,52,900,952",
9861,2,0.0002390057361376673,0.03222875801975665,0.0,True,Kingston Rd at Neilson Ave,43.72337,-79.234227,False,1,102,
8641,4,0.0004780114722753346,0.032268939769266314,0.0013281985562528691,True,Kingston Rd at Cathedral Bluffs Dr,43.724857,-79.232508,False,2,"102,902",
1070,2,0.0002390057361376673,0.03125892036895752,0.00023544878690092026,True,Kingston Rd at Fenwood Heights,43.727269,-79.229715,False,1,102,
4696,2,0.0002390057361376673,0.030310209327711404,0.00011593163618979323,True,Kingston Rd at McNab Blvd East Side,43.728894,-79.227864,False,1,102,
9221,2,0.0002390057361376673,0.029467523756470954,0.0,True,Kingston Rd at Pine Ridge Dr,43.730112,-79.226453,False,1,102,
9873,2,0.0002390057361376673,0.02956159539845869,3.5855145213338117e-06,True,Kingston Rd at Ravine Dr,43.731626,-79.224812,False,1,102,
6477,2,0.0002390057361376673,0.030463324766532417,0.00012310266523246085,True,Kingston Rd at Whitecap Blvd East Side,43.734323,-79.221794,False,1,102,
590,3,0.0003585086042065009,0.031421796608725495,0.0008752285550576974,True,Kingston Rd at Parkcrest Dr,43.73564,-79.220356,False,2,"102,902",
9656,3,0.0003585086042065009,0.03087216862316356,0.0005794236070476582,True,Markham Rd at Kingston Rd North Side,43.739442,-79.217165,False,2,"102,902",
782,2,0.0002390057361376673,0.03025519148592116,0.0,True,Markham Rd at Markanna Dr,43.740623,-79.217674,False,1,102,
5950,4,0.0004780114722753346,0.03061135978787698,0.0005406404915033534,True,Eglinton Station,43.74298,-79.21863,True,2,"102,902",
5850,2,0.0002390057361376673,0.03007146014602268,0.0,True,Markham Rd at Cougar Crt,43.744964,-79.219554,False,1,102,
1510,4,0.0004780114722753346,0.030506590832426284,0.0005700600978322462,True,Markham Rd at Blakemanor Blvd,43.750967,-79.22208,False,2,"102,902",
9609,2,0.0002390057361376673,0.029602020829765544,2.3903430142225408e-05,True,Markham Rd at Stevenwood Rd North Side,43.755949,-79.223981,False,1,102,
4874,2,0.0002390057361376673,0.029664608838581887,2.987928767778176e-05,True,Markham Rd at Greencrest Circt North Side,43.758172,-79.224634,False,1,102,
348,4,0.0004780114722753346,0.030573066671786144,0.000635794530723366,True,Markham Rd at Lawrence Ave East,43.759679,-79.225072,False,2,"102,902",
4307,2,0.0002390057361376673,0.029664608838581887,2.0138639894824908e-05,True,Markham Rd at Greenholm Circt,43.762077,-79.226054,False,1,102,
2359,2,0.0002390057361376673,0.029883837681049883,3.5855145213338114e-05,True,Markham Rd at Scranton Rd,43.765086,-79.227226,False,1,102,
1318,3,0.0003585086042065009,0.03080598129000481,0.0006913861311338979,True,Markham Rd at Painted Post Dr,43.767395,-79.228128,False,2,"102,902",
8584,2,0.0002390057361376673,0.031441119019756714,0.0007454240085851851,True,Markham Rd at Brimorton Dr,43.773367,-79.230476,False,2,"102,902",
5840,3,0.0003585086042065009,0.03241679776081867,0.0008529894442251997,True,Markham Rd at Ellesmere Rd,43.776283,-79.231507,False,2,"102,902",
1221,2,0.0002390057361376673,0.03240129595443804,0.0,True,Markham Rd at Tuxedo Crt,43.77944,-79.232752,False,1,102,
5451,4,0.0004780114722753346,0.03347593364421372,0.0010681203155052282,True,Markham Rd at Progress Ave,43.781634,-79.233561,False,2,"102,902",
4516,5,0.0005975143403441683,0.03457789967857238,0.004074187456139404,True,Progress Ave at Markham Rd East Side,43.781933,-79.233259,False,3,"102,134,903",
895,3,0.0003585086042065009,0.03349234644915434,0.0024527659922369592,True,Progress Ave at Roadway to Centennial College,43.783526,-79.231618,False,2,"102,134",
42364,3,0.0003585086042065009,0.03246781879934578,0.001980175258800044,True,Centennial College Bus Terminal,43.785912,-79.229343,False,2,"102,902",
9120,4,0.0004780114722753346,0.04214216492884745,0.05102069854199622,True,Christie Station North Side,43.664123,-79.418567,False,1,126,
1288,2,0.0002390057361376673,0.040440969416237815,0.0005222111835267983,True,Christie St at Barton Ave,43.666475,-79.419496,False,1,126,
1750,2,0.0002390057361376673,0.03887215496711166,0.0004733923657153442,True,Christie St at Follis Ave North Side,43.668608,-79.420306,False,1,126,
1552,2,0.0002390057361376673,0.03743143678060828,0.00036283900130755183,True,Christie St at Yarmouth Rd North Side,43.670279,-79.420936,False,1,126,
9217,2,0.0002390057361376673,0.03645652503621522,0.00028700252353489617,True,Christie St at Dupont St,43.671498,-79.421389,False,1,126,
9209,2,0.0002390057361376673,0.035909251468545594,0.0002500091197433568,True,Christie St at Melita Ave,43.673407,-79.422121,False,1,126,
9013,2,0.0002390057361376673,0.035567804468912965,0.00023195163719026256,True,Christie St at Davenport Rd,43.675462,-79.422878,False,1,126,
5609,2,0.0002390057361376673,0.03555718195921595,0.0002459331381962214,True,Christie St at Tyrrel Ave,43.678108,-79.424072,False,1,126,
6581,2,0.0002390057361376673,0.036338576707168585,0.00030187555189749977,True,Christie St at Benson Ave,43.67969,-79.424806,False,1,126,
9001,2,0.0002390057361376673,0.0372334364001969,0.00037358584232417597,True,Christie St at St Clair Ave West,43.681432,-79.425521,False,1,126,
8574,2,0.0002390057361376673,0.03828325326526625,0.00045923980033381714,True,St Clair Ave West at Wychwood Ave,43.681989,-79.423592,False,1,126,
3865,6,0.0007170172084130018,0.04324044960920255,0.003084281262818528,True,St Clair West Station at Bay 6,43.68437,-79.415255,False,2,"126,33",
7585,3,0.0003585086042065009,0.03573740592417249,0.0011411290689902927,True,Bathurst Station,43.731285,-79.4334,True,2,"109,400",
2491,3,0.0003585086042065009,0.034521753238539905,0.0006858175324629673,True,Bathurst Station,43.733132,-79.433574,True,2,"109,400",
7277,2,0.0002390057361376673,0.033374852974766216,0.0005663003817518402,True,Hotspur Rd at Neptune Dr,43.732503,-79.435594,False,2,"109,400",
5643,2,0.0002390057361376673,0.03230220903841394,0.00044678323104071306,True,Neptune Dr at Rajah St,43.732085,-79.438452,False,2,"109,400",
9169,3,0.0003585086042065009,0.03129718888390673,0.000327266080329586,True,150 Neptune Dr,43.729713,-79.441202,False,2,"109,400",
2725,2,0.0002390057361376673,0.03044229370565584,0.000135950758933907,True,Ameer Ave at Baycrest Ave,43.727938,-79.44074,False,1,109,
246,2,0.0002390057361376673,0.03017281972531361,6.614454076120708e-05,True,Ameer Ave at Sultana Ave,43.727038,-79.440355,False,1,109,
9280,2,0.0002390057361376673,0.03012178249202637,4.9710932538427104e-05,True,Ameer Ave at Ranee Ave,43.725336,-79.439686,False,1,109,
6094,2,0.0002390057361376673,0.03048750740355676,0.0001109634722778797,True,Ranee Ave at Mikado Ave,43.724612,-79.442678,False,1,109,
7929,2,0.0002390057361376673,0.031140135770761395,0.00023048062298900677,True,Ranee Ave at Flemington Rd - Yorkdale Station,43.723464,-79.448054,False,1,109,
2579,2,0.0002390057361376673,0.032025894739723906,0.00034999777370013375,True,Flemington Rd at Ranee Ave South Side,43.722887,-79.448571,False,1,109,
1676,2,0.0002390057361376673,0.033065529849031015,0.0004695149244112608,True,Flemington Rd at Stockton Rd,43.72094,-79.449408,False,1,109,
5563,2,0.0002390057361376673,0.03417688963021887,0.0005890320751223879,True,Flemington Rd at Blossomfield Dr,43.719114,-79.448356,False,1,109,
10491,2,0.0002390057361376673,0.035378165879903514,0.000708549225833515,True,Flemington Rd at Dynasty Lane,43.718814,-79.44674,False,1,109,
8649,2,0.0002390057361376673,0.036667933230358815,0.0008280663765446421,True,Flemington Rd at Replin Rd East Side,43.719457,-79.443253,False,1,109,
8127,2,0.0002390057361376673,0.038055994850675685,0.0009475835272557691,True,Flemington Rd at Varna Dr,43.719641,-79.441353,False,1,109,
8791,2,0.0002390057361376673,0.03955684807332687,0.001067100677966896,True,Varna Dr at Tundra Lane,43.719446,-79.4396,False,1,109,
5484,2,0.0002390057361376673,0.04118175704311304,0.001186617828678023,True,Varna Dr at Lawrence Ave West,43.717831,-79.437849,False,1,109,
490,4,0.0004780114722753346,0.04294676527957988,0.0013061349793891503,True,Lawrence Ave West at Shermount Ave,43.716859,-79.441035,False,2,"109,352",
7595,2,0.0002390057361376673,0.04294344585113038,0.0005131554235175605,True,Marlee Ave at Lawrence Ave West South Side,43.714964,-79.446296,False,1,109,
5060,2,0.0002390057361376673,0.04117687373430736,0.00039363827280643345,True,Marlee Ave at Wenderly Dr South Side,43.713142,-79.44558,False,1,109,
10435,2,0.0002390057361376673,0.03955027779199351,0.0002741211220953064,True,Marlee Ave at Glengrove Ave South Side,43.710515,-79.444518,False,1,109,
9347,2,0.0002390057361376673,0.03811464776489603,0.00015759190015195748,True,Glencairn Station,43.709076,-79.443904,True,1,109,
7211,2,0.0002390057361376673,0.03709307294553061,7.572265191483549e-05,True,Marlee Ave at Viewmount Ave South Side,43.706879,-79.443013,False,1,109,
2249,2,0.0002390057361376673,0.03702567234294531,4.806296846454609e-05,True,Marlee Ave at Stayner Ave,43.705648,-79.442538,False,1,109,
137,2,0.0002390057361376673,0.037506230924415726,9.484539602861583e-05,True,Marlee Ave at Ridelle Ave,43.70393,-79.441849,False,1,109,
10361,3,0.0003585086042065009,0.038854394697888386,0.0006299763242215734,True,Marlee Ave at Roselawn Ave,43.702311,-79.441199,False,2,"109,164",
1934,2,0.0002390057361376673,0.040414102379683785,0.000743517617397144,True,Marlee Ave at Whitmore Ave,43.700395,-79.440405,False,2,"109,164",
1898,2,0.0002390057361376673,0.042105544006673365,0.000863034768108271,True,Marlee Ave at Livingstone Ave,43.698896,-79.439797,False,2,"109,164",
3776,7,0.0008365200764818355,0.0439461434509701,0.002209881477327836,True,Cedarvale Station at Bus Bay 8,43.699302,-79.435846,False,2,"109,164",
4095,2,0.0002390057361376673,0.02883898657829601,0.00031845086321743017,True,Dockside Dr at Queens Quay East,43.644848,-79.365374,False,2,"365,65",
28558,3,0.0003585086042065009,0.029436819311974144,0.000680624209816274,True,Parliament St at Mill St,43.650094,-79.362006,False,3,"202,365,65",
5144,2,0.0002390057361376673,0.02954891305666841,0.0006674403839341364,True,Parliament St at King St East,43.652654,-79.363075,False,2,"365,65",
495,2,0.0002390057361376673,0.03031781750571639,0.0007761550229463729,True,Parliament St at Richmond St East,43.65445,-79.363856,False,2,"365,65",
6287,2,0.0002390057361376673,0.031143859581644374,0.0008956721736575,True,Parliament St at Queen St East,43.655432,-79.364271,False,2,"365,65",
8910,2,0.0002390057361376673,0.03204806242051034,0.0010151893243686271,True,Parliament St at Shuter St,43.656843,-79.364855,False,2,"365,65",
4133,2,0.0002390057361376673,0.03301810773164429,0.001134706475079754,True,Parliament St at Dundas St East,43.65935,-79.365861,False,2,"365,65",
1900,2,0.0002390057361376673,0.03407404567852973,0.0012542236257908814,True,Parliament St at Oak St,43.660599,-79.366381,False,2,"365,65",
6272,2,0.0002390057361376673,0.03521968700641876,0.0013737407765020083,True,Parliament St at Gerrard St East,43.661708,-79.366812,False,2,"365,65",
7645,2,0.0002390057361376673,0.03645349524465763,0.0014932579272131355,True,Parliament St at Carlton St,43.663713,-79.367639,False,2,"365,65",
