trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
122807020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010110,shp-107-33,1
125248020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010110,shp-107-33,1
122625020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010330,shp-107-33,1
121619010,107,3,North - 107 Alness-Chesswood towards Finch West Station,,1,1010440,shp-107-33,1
131563020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010662,shp-107-33,1
121611080,107,5,North - 107 Alness-Chesswood towards Finch West Station,,1,1010440,shp-107-33,1
131679020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010220,shp-107-33,1
121610080,107,5,North - 107 Alness-Chesswood towards Finch West Station,,1,1010440,shp-107-33,1
130706080,107,5,North - 107 Alness-Chesswood towards Finch West Station,,1,1010330,shp-107-33,1
14297070,107,2,North - 107 Alness-Chesswood towards Finch West Station,,1,1010330,shp-107-33,1
130113020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010661,shp-107-33,1
13481070,107,2,North - 107 Alness-Chesswood towards Finch West Station,,1,1010330,shp-107-33,1
1820010,107,3,North - 107 Alness-Chesswood towards Finch West Station,,1,1010110,shp-107-33,1
126159010,107,3,North - 107 Alness-Chesswood towards Finch West Station,,1,1010552,shp-107-33,1
13822080,107,5,North - 107 Alness-Chesswood towards Finch West Station,,1,1010110,shp-107-33,1
116938020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010110,shp-107-33,1
115029010,107,3,North - 107 Alness-Chesswood towards Finch West Station,,1,1010440,shp-107-33,1
112787010,107,3,North - 107 Alness-Chesswood towards Finch West Station,,1,1010440,shp-107-33,1
111924010,107,3,North - 107 Alness-Chesswood towards Finch West Station,,1,1010110,shp-107-33,1
109120080,107,5,North - 107 Alness-Chesswood towards Finch West Station,,1,1010330,shp-107-33,1
10852020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010551,shp-107-33,1
107758070,107,2,North - 107 Alness-Chesswood towards Finch West Station,,1,1010220,shp-107-33,1
104182070,107,2,North - 107 Alness-Chesswood towards Finch West Station,,1,1010110,shp-107-33,1
103829010,107,3,North - 107 Alness-Chesswood towards Finch West Station,,1,1010110,shp-107-33,1
103273020,107,1,North - 107 Alness-Chesswood towards Finch West Station,,1,1010552,shp-107-33,1
130250020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
102988010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
13171020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-53,1
108310070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
130991080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
108020020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
130981020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
109366080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
131453080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
112522010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
132027020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
113410020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
128998080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
11817070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
129488010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
117093010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
12776020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
126198070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
117239020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
125702070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
117521010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
126039080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
124391070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
14399080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
124042020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
14247020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
127615080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
121854010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
101597070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-53,1
121424080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
101898010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
120781070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
101910010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
125334020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
100628020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
120048080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
105927070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
119106070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
105608080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
41367080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
105418010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
33867010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
110571070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
34004010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
111491070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
33398080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
11251070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
37319020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
112468020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
48818070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
111381070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
45505070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
115224080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
45130070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
115907070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
45212080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
38997020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
43904080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
36263010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
42544010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
35628080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
18754080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
36775080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
1915080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
31442020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
23767010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
31224010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
24016020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
35318080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
22956010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
35230070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
23727010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
35362070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
3227020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
47692080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
29293010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
51301080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
3361070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
40273010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
32361070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
4066020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
85604070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
30732070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
85441020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010771,shp-107-73,1
26749080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
86416070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
261070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
85825020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
25245020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010551,shp-107-73,1
89445020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
25197070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
92073020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
1618010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
90543010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
16866020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
99374010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
21734070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
96014080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
20562080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
9684020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
56311080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
94850020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
5741020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010661,shp-107-73,1
95882080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
57382020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010551,shp-107-73,1
95424080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
52621010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
71742010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
52642010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
76153080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
52566020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010662,shp-107-73,1
67460010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010552,shp-107-73,1
60084020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
71555070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
59357020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
71767080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
58754010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
81900010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
63559080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
80830010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
79376080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
77212010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
79882020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
66344070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
79371070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
66560020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
79536070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
53996080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
78181020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
54060080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
74076070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
50853070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
74626080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
50813070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
74843070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
49662080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
74573010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-53,1
50019080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
68432070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
68342070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
6538020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010330,shp-107-73,1
65424070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
72463020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
72387080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-53,1
73501020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
98906010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
8417020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
83784010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
8273010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
8279020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
84203010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
89817070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
91915070,107,2,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
88461010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
8826020,107,1,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
98212080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010440,shp-107-73,1
97824010,107,3,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010220,shp-107-73,1
94149080,107,5,South - 107 Alness-Chesswood towards Sheppard West Station,,0,1010110,shp-107-73,1
54056080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085710,shp-108-05,1
9763080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
54500070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080882,shp-108-05,1
98467070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080550,shp-108-05,1
5373020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080991,shp-108-52,1
99258080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080550,shp-108-05,1
55412010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10873102,shp-108-05,1
9783010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-05,1
55456020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080880,shp-108-05,1
94210020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080880,shp-108-05,1
5567080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
92885080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-05,1
54849080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
92494070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10810102,shp-108-05,1
5488070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10881112,shp-108-05,1
92549080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10810102,shp-108-05,1
66440070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085710,shp-108-05,1
92677020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1086820,shp-108-05,1
62502070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10810102,shp-108-05,1
88012020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10810102,shp-108-05,1
61564080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10811112,shp-108-05,1
84447070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080330,shp-108-05,1
76522070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-05,1
84172020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080770,shp-108-05,1
8175020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085310,shp-108-05,1
83665080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-52,1
81131020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
841020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085310,shp-108-05,1
85060070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
73131070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-52,1
71670080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-05,1
69878080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
71101010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080330,shp-108-05,1
69456010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10811112,shp-108-05,1
71202010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080770,shp-108-05,1
68010080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10811112,shp-108-05,1
70542020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
64834020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080770,shp-108-05,1
75611080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
65120010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080330,shp-108-05,1
75108080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085710,shp-108-05,1
75059080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085710,shp-108-05,1
72646010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
74143080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
72065010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-05,1
7392010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080660,shp-108-05,1
94386070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-05,1
7785020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080660,shp-108-05,1
9145080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080550,shp-108-05,1
82040070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080882,shp-108-05,1
94334070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
82225020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085310,shp-108-05,1
91226020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10810102,shp-108-05,1
78814070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10810102,shp-108-05,1
91635020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1086820,shp-108-52,1
64663070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
89430070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080772,shp-108-05,1
63658080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
90342010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080660,shp-108-05,1
58743070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10881112,shp-108-05,1
86749010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
58214020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080770,shp-108-05,1
86747080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
60080010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-05,1
86063010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080882,shp-108-05,1
52501080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080220,shp-108-05,1
3268020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1086820,shp-108-05,1
52768020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080880,shp-108-05,1
33074070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080330,shp-108-05,1
51623010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080550,shp-108-05,1
32847070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080882,shp-108-05,1
57145020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080550,shp-108-05,1
29296020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085310,shp-108-05,1
5763010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080550,shp-108-05,1
32269020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
57712070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
32557080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10811112,shp-108-05,1
55926020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10810102,shp-108-05,1
32211070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080772,shp-108-05,1
57016080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085710,shp-108-05,1
2876020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085310,shp-108-05,1
21531010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
28140020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080770,shp-108-05,1
22477010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
28205010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
22479020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080660,shp-108-05,1
27400020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080440,shp-108-05,1
17040020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080550,shp-108-05,1
27896020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
20404080,108,5,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080330,shp-108-05,1
23121010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
16673010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,10811112,shp-108-05,1
23526020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080770,shp-108-05,1
15819020,108,1,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1085310,shp-108-05,1
19983010,108,3,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080330,shp-108-05,1
25113070,108,2,East - 108A Driftwood towards Sheppard West Station via Grandravine,A,0,1080992,shp-108-05,1
