stop_id,graph_degree,Degree,Closeness,Betweenness,in_largest_component,stop_name,stop_lat,stop_lon,station_cluster,is_station,route_count,routes_serving,is_major_hub_cluster,max_pax_per_vehicle_hour_2024_serving_route
2570,4,0.0004965859714463067,0.038429033036019696,0.0230968636736993,True,Finch Ave East at Warden Ave,43.79697,-79.315476,,False,3,"339,39,939",False,53.1
2496,2,0.00024829298572315333,0.03700638383587884,1.2487677871338166e-05,True,Finch Ave East at Bridletowne Circle (West),43.796055,-79.319098,,False,2,"339,39",False,53.1
2531,2,0.00024829298572315333,0.03773631264995633,4.850697959712114e-05,True,Finch Ave East at Walkway to Huntingdale Blvd,43.795052,-79.323292,,False,2,"339,39",False,53.1
2539,3,0.00037243947858473,0.039216759727505074,0.023263329902060238,True,Finch Ave East at Pharmacy Ave,43.794498,-79.325792,,False,3,"339,39,939",False,53.1
2566,3,0.00037243947858473,0.040112134720809836,0.02332694519579721,True,Finch Ave East at Victoria Park Ave,43.793308,-79.331145,,False,3,"339,39,939",False,53.1
2503,2,0.00024829298572315333,0.03978986761094576,0.0,True,Finch Ave East at Cherokee Blvd,43.793549,-79.336707,,False,2,"339,39",False,53.1
2549,4,0.0004965859714463067,0.04112806539820895,0.023488347493068606,True,Finch Ave East at Au Large Blvd - Seneca Polytechnic,43.793985,-79.349573,,False,3,"339,39,939",False,53.1
2552,2,0.00024829298572315333,0.04082805560122105,0.0,True,Finch Ave East at Skymark Dr,43.793347,-79.352074,,False,2,"339,39",False,53.1
9617,4,0.0004965859714463067,0.04228064316835889,0.02350348296841255,True,Finch Ave East at Don Mills Rd West Side,43.792602,-79.355799,,False,3,"339,39,939",False,53.1
2492,2,0.00024829298572315333,0.040565099152050914,1.6637695555003727e-05,True,Finch Ave East at Brahms Ave,43.792108,-79.357897,,False,2,"339,39",False,53.1
2521,2,0.00024829298572315333,0.04031682232273361,0.0,True,Finch Ave East at Liszt Gate,43.790982,-79.362961,,False,2,"339,39",False,53.1
2544,2,0.00024829298572315333,0.041749959611484956,0.00010752421157188975,True,Finch Ave East at Ravel Rd,43.790454,-79.365186,,False,2,"339,39",False,53.1
2519,10,0.0012414649286157666,0.043569432992458065,0.028910454966115016,True,Finch Ave East at Leslie St - Old Cummer GO Station,43.790162,-79.369075,Old Cummer GO Station,True,3,"339,39,939",False,53.1
2540,2,0.00024829298572315333,0.04175039305081234,0.0001409317553842014,True,Finch Ave East at Pineway Blvd,43.789319,-79.373112,,False,2,"339,39",False,53.1
2542,2,0.00024829298572315333,0.04007715692654141,1.6769848257307902e-05,True,636 Finch Ave East (Plaza),43.787631,-79.380817,,False,2,"339,39",False,53.1
2536,2,0.00024829298572315333,0.03981310901090364,0.0,True,Finch Ave East at Page Ave West Side,43.786782,-79.384733,,False,2,"339,39",False,53.1
2563,2,0.00024829298572315333,0.04128704034903131,0.00010739205886958556,True,Finch Ave East at Tollerton Ave,43.786413,-79.386577,,False,2,"339,39",False,53.1
2511,2,0.00024829298572315333,0.04306506858534698,0.00023155396599647908,True,Finch Ave East at Gaspe Rd,43.785871,-79.388957,,False,2,"339,39",False,53.1
9127,4,0.0004965859714463067,0.04500313040590497,0.028307151632823796,True,Finch Ave East at Bayview Ave,43.785219,-79.391751,,False,3,"339,39,939",False,53.1
2576,2,0.00024829298572315333,0.043064838001090906,7.172536235113836e-05,True,Finch Ave East at Winlock Park,43.784179,-79.395886,,False,2,"339,39",False,53.1
2528,2,0.00024829298572315333,0.04128661647703003,3.574271105932393e-06,True,Finch Ave East at Maxome Ave,43.783459,-79.399176,,False,2,"339,39",False,53.1
2573,2,0.00024829298572315333,0.042759649062051396,5.6010815881687515e-05,True,Finch Ave East at Wilfred Ave,43.782881,-79.401773,,False,2,"339,39",False,53.1
2523,2,0.00024829298572315333,0.04466995717547926,0.0001765984519026486,True,Finch Ave East at Longmore St,43.782313,-79.404351,,False,2,"339,39",False,53.1
2575,4,0.0004965859714463067,0.046758935348373595,0.028708037294221854,True,Finch Ave East at Willowdale Ave,43.781737,-79.406965,,False,3,"339,39,939",False,53.1
2508,2,0.00024829298572315333,0.04466970908485598,5.085119885219215e-06,True,Finch Ave East at Dudley Ave,43.781174,-79.409624,,False,2,"339,39",False,53.1
2517,2,0.00024829298572315333,0.04652577901148679,5.864965601526425e-05,True,Finch Ave East at Kenneth Ave,43.780577,-79.412214,,False,2,"339,39",False,53.1
9131,20,0.002482929857231533,0.04869029929276361,0.00017772644325693852,True,Finch Ave East at Yonge St - Finch Station,43.780191,-79.414106,Finch Station,True,2,"339,39",True,53.1
2369,10,0.0012414649286157666,0.04432652959935708,0.0009349506469970563,True,Eglinton Ave West at Keele St/Trethewey Dr,43.689983,-79.475292,Keelesdale Station,False,1,34,False,51.4
16196,2,0.00024829298572315333,0.04246099677054679,2.7171383260846624e-05,True,Eglinton Ave West at Richardson Ave,43.690864,-79.471637,,False,1,34,False,51.4
10704,2,0.00024829298572315333,0.043077754523208535,3.805748086958227e-05,True,Eglinton Ave West at Gabian Way,43.691651,-79.467936,,False,1,34,False,51.4
2332,7,0.0008690254500310367,0.044883839311556865,0.0007123417192461283,True,Eglinton Ave West at Blackthorn Ave,43.691842,-79.465459,Caledonia Station,False,1,34,False,51.4
2334,4,0.0004965859714463067,0.042965685534272866,0.0010403276335229474,True,Eglinton Ave West at Caledonia Rd,43.692905,-79.462355,,False,2,"34,47",False,51.4
16121,2,0.00024829298572315333,0.0424971175593033,5.060608766627623e-06,True,Eglinton Ave West at Harvie Ave,43.694064,-79.457229,,False,1,34,False,51.4
2349,2,0.00024829298572315333,0.04383777616897261,8.872122428718852e-05,True,Eglinton Ave West at Ennerdale Rd,43.694869,-79.453583,,False,1,34,False,51.4
2340,7,0.0008690254500310367,0.04583744311939353,0.00021263480759982822,True,Eglinton Ave West at Dufferin St,43.69558,-79.450496,Fairbank Station,False,1,34,False,51.4
2387,7,0.0008690254500310367,0.04583456977344151,4.4135523770478964e-05,True,Eglinton Ave West at Northcliffe Blvd,43.696164,-79.447778,Fairbank Station,False,1,34,False,51.4
2357,2,0.00024829298572315333,0.04518237236407513,2.3388213382388223e-06,True,Eglinton Ave West at Glenholme Ave,43.696671,-79.445418,,False,1,34,False,51.4
2388,7,0.0008690254500310367,0.04654731972124718,0.00010158093410372249,True,Eglinton Ave West at Oakwood Ave,43.697197,-79.442946,Oakwood Station,False,1,34,False,51.4
2379,5,0.0006207324643078833,0.04657535248120161,0.00039580747489494387,True,Eglinton Ave West at Marlee Ave,43.697932,-79.439508,,False,3,"34,363,90",False,61.1
